Fuel_Temperature_K,Cladding_Temperature_K,Moderator_Temperature_K,Boron_ppm,CR_Step,K_eff
629.1086962814103,549.7448389012485,514.2385478139047,487.2539027509174,28,0.9651044844909192
840.910266863682,610.1047418657537,583.0755506971559,46.93539685030754,20,0.9578118695699256
633.7834950151881,610.8135510277958,512.6260425663357,1004.8897535069076,170,1.0236518979306255
1164.6066830565287,647.6295222069674,576.1777914341783,716.3797932056592,185,1.0449845290426405
832.304450045357,574.4052770007836,523.9620339665469,169.87711085695406,209,1.1571454070895837
863.1889740893432,633.4796288536329,564.2872247365523,196.887049636028,132,1.1182040024346562
1099.9842383270163,655.036385735324,573.0986197592924,861.5688583265576,179,1.0282870860316085
614.2543461468106,502.65354993860086,582.2847170898004,1079.8285496432984,60,0.9315274630677428
1153.2219840676637,672.7833585660882,528.4379088867356,126.07169794602038,3,0.984585416645663
914.3888281644656,531.0406812788644,560.0932226946784,344.7791160705096,197,1.112146293128034
963.0637040556146,571.5751238855521,507.28002325303976,71.58747219933605,198,1.172881756109882
888.9321924122244,542.6522870539948,517.5461849048343,714.0346351241991,36,0.9399619094249488
598.8688406995489,524.0130484324951,575.2585656445813,697.0472347617025,38,0.92467196510547
539.8637937877161,667.0724020809117,510.6772107940709,443.5757174562797,156,1.108175181083778
840.7714799347891,680.1995454453695,586.0112892904016,47.7690758501518,171,1.144148606758829
1044.1389248984387,623.529690113307,563.2084150882716,1110.6673862094965,127,0.9845039265317884
1061.988866469088,626.4133969014055,591.469529796832,202.9374856642229,229,1.1199510460758275
790.350422047853,521.4162999494627,572.2246018749466,830.9480715635203,237,1.047990840270621
1062.5749077705132,565.8056126693492,572.5019623965653,700.5113077836396,160,1.0460690809446176
663.3875795279762,617.8996193128814,526.3880907769264,471.35640944960966,193,1.1062876706151452
729.2280761008153,566.7421484531584,546.9397513319175,1108.3550313052203,135,0.9976184920472044
936.9585035641442,579.4088073199307,586.5186343354358,423.5392274011417,42,0.9464680146180604
514.6742885359075,598.1887813322604,586.7767063701249,1121.120207835016,29,0.8716618933578304
1019.744441450792,678.4953738628901,580.8735961957107,935.3541176375084,183,1.019174669447832
1051.460671523067,551.4080440503145,574.710925467695,919.3893675927674,215,1.0266492738794497
708.5355952440523,608.2595688712153,507.89492836523294,212.2331148777043,143,1.1393829514586755
508.6110433664626,633.6032654652315,576.5846540474466,1107.209664098008,177,1.0115640908608092
655.299880107618,600.0676804352888,553.2795379317356,366.6476215903757,221,1.121989810239753
620.4079526943224,643.8406280941583,544.0860226541242,925.1342772783504,76,0.9835187345902312
907.960980314005,587.0317254973626,526.296184663041,466.8998989849997,176,1.0969927002394748
1135.7888014716557,540.3925089318706,567.035199070019,375.4025713288766,6,0.9333550173449578
1090.8972623154932,543.1622019439632,590.7890910859088,695.2822640929273,147,1.0347974081072204
601.0303639369981,622.8182843048103,595.0610419797906,1182.8440542037918,162,0.993299117131822
1127.2629501615536,537.1379556114805,532.8392001411818,722.134733472678,211,1.0577941731641334
978.21225952755,692.2257838861252,503.27404246588105,1057.6261174155404,53,0.9316350077267292
806.660075783346,500.4773925300825,542.290527037798,1051.5928723744496,227,1.0199798889311107
730.3149916730845,620.2098159081735,551.1753517296452,431.1738893286938,85,1.0553561306022967
620.2251260708497,581.2707403831766,523.5602793605084,763.3288172627452,57,0.980680290591656
1097.0393581979952,534.9052169449832,503.0731354939021,234.56576439066225,52,1.0384831592591293
650.4069998173309,637.5065703057686,519.5372151948029,292.564041673252,201,1.1371949066730318
1015.3659616747212,576.7903878233716,553.439018281111,452.2535513641221,50,0.9835853222909948
542.8002645430552,521.9688195928663,519.3096327819279,35.28080424039053,152,1.1783660937593246
612.43851470209,558.3331861047496,512.5833941383682,509.4274183508573,86,1.0564768877088822
1102.871796565808,637.9457413039631,583.6741965676923,806.6214304474456,12,0.8827996234987127
509.82234852784046,659.1386999113636,501.3064252739228,135.87064015294655,216,1.1757147209110104
539.0103922396856,628.5784347084548,564.7682832110469,683.5320772524366,137,1.0559774063525138
1138.2221961004152,580.9136917024081,556.2865399576579,1169.8038641560615,246,0.9987458637283796
758.0555907467959,655.5328068956806,571.5954080634724,1000.9259962251056,82,0.9692855790478018
671.98607064743,685.8354218607396,553.7964873560796,1212.4345484929554,68,0.936930631503516
577.9380624193136,651.4549014435503,538.8648102263145,815.3479655313089,164,1.047980457204163
918.9814404882316,670.9415993804805,568.6299238810035,294.6345926250333,33,0.953434650565112
1149.349257014156,637.0498170943972,512.2510771438446,210.0444490380628,23,0.9854581729579472
1090.1559794166708,646.0949194934682,585.2893207522047,960.9837487070508,78,0.9581504815112056
687.89403568591,582.4912819829292,537.0125733371767,795.0135740022845,61,0.977818129382548
792.8834615470564,698.0744696308849,533.699481543478,886.8850735818571,118,1.0164004839119265
608.8223454681392,647.0958320437207,551.8200456909652,984.795646211192,193,1.0284049462369285
752.9168836944688,671.9760319124525,547.2142256346582,421.9630651946927,99,1.070110497696689
890.0406383797883,610.7881961507417,541.2247157633244,646.6045139858073,199,1.0710919998157462
909.032045951131,519.5555423131344,541.8310028922411,606.6852969695353,103,1.0458232730776202
1091.879489166262,527.2284098603981,505.27778146519046,400.2356407917375,95,1.0742352620654845
1175.4729684655415,520.6213420536775,511.24504609049495,1003.250293881002,217,1.0175993248633242
1017.592640325565,501.52628223908255,528.2607480969241,426.8091991703337,233,1.1085900046054096
625.2700141016617,515.1750601772017,551.401663756724,1127.7010077783132,123,0.9916602720034892
864.7901817297573,587.9842415191608,560.9567983840969,314.24396561191946,175,1.1125188483062505
720.837922523795,675.2372890136023,590.4247084833881,685.2079515964459,205,1.059429383924513
609.6056328166815,506.5090585830052,509.3763727302359,1212.8778541434622,234,1.0050257770782636
568.8702793052137,562.7257643925758,543.8280190730422,223.5485464639655,240,1.1509710182004862
622.5289580881374,646.4188073080564,549.6792209260228,1229.87527621791,57,0.918724053648218
694.5566096873614,527.4001901677252,533.4951793941835,937.180404493464,56,0.9526594532012842
573.4686950647367,536.4774648004686,500.9588696624061,726.6448583291202,236,1.0733134727330949
915.721635469115,506.8400609718112,566.0059421210639,429.7629222361181,122,1.072340794431616
869.9627807793674,595.8321077606159,546.1722031690143,540.1111590827812,235,1.091819483003993
875.9993471971385,611.080378648973,588.1839110609108,777.2111393669132,173,1.039004109265365
1039.4804434436658,637.2965145419921,518.0792855755686,85.09733796155537,40,1.024237758974213
1115.8895641827187,609.2905895774428,595.7774222803491,389.0517883510221,247,1.0914413528820963
712.4442996455864,558.9127525307791,513.9758733747942,1143.7177360679032,226,1.0094142105016468
851.5105113654508,599.3251653959204,506.13567630813634,824.9818673145461,144,1.037952996028518
594.1826741606176,542.4565527266533,526.4815763210864,109.48147174649112,108,1.1423346123049805
537.6969086765138,503.8269918721649,510.525194335845,312.76329933445726,236,1.1434831515609147
876.7225916126489,513.9629077220993,573.2552290958379,213.04722081211835,74,1.0580806936977205
580.2969763717826,523.1468502166372,528.5229901178136,1048.562160976816,68,0.9618073546208724
1010.3950544384328,585.4669473082214,525.836647956088,622.4060358290301,167,1.0667237604035678
1162.48473936656,559.0992651720024,538.9474913132791,1141.5515495011164,106,0.9711186687670542
707.5765896948302,663.8528604425242,515.6876619202545,1061.8827749253437,71,0.9620054365468732
1008.4081462291142,636.722016693283,575.1935497122486,1178.1438006554818,230,0.9964423099757128
541.2843188442998,610.2180909607694,535.2623582407814,1036.1518959423756,168,1.0186471078672286
689.8811413817573,675.0157270414486,560.4902277513987,654.9498560886615,140,1.057238518578432
674.2954486430308,509.5157876476203,530.3910432491476,580.6423831240653,42,0.966334920006135
967.508714885701,532.0011857084537,504.77148679683296,39.1643480992517,104,1.1471788837504828
639.066060571951,505.44583515608406,546.3192702587066,1153.4240839308486,10,0.8818160087435559
695.0620423783093,541.3237449746274,552.0526234413295,188.87604842022435,77,1.0833090893448412
884.5960610419941,585.8741282155149,576.4381483683374,878.6786925021087,207,1.0332688425655614
1029.6841370728666,640.594771664935,576.8326235877942,958.7801374694242,136,1.0040216146287386
696.4763290093825,503.7274244812506,501.8292808968479,263.1034633468482,241,1.149376538659941
954.0109809674644,592.9950127184884,569.5146010323091,491.97941536600734,221,1.089112643008301
794.8580687084735,643.3960141562069,544.6825658716903,1173.6985994398924,164,0.9959992358779614
982.914401410667,690.8823510486947,507.7705248878776,328.8240561166237,161,1.118362580518348
988.497013035322,552.0836312037334,537.321449287383,594.3575756708625,35,0.9412566279440162
976.0963502655798,548.1762607786093,514.0308743833635,246.43878568165715,22,0.9812422272112836
1139.304782487909,572.4265693631924,523.4498694325011,840.2076714590403,61,0.966708158757927
788.2373232433877,619.8700299553823,514.9907715328363,75.31232774481575,11,1.005856990042201
827.6221258371594,615.8551157593145,528.6780982740959,347.41378742545163,56,1.0282578346510702
947.5782863417378,650.8848149560699,513.6368838351452,1014.35913263443,220,1.0219516765132417
641.2390076406132,617.457503781325,590.8139019803915,101.10856161653965,32,0.9566373157331318
504.81033905660536,621.0240005916271,503.7682274011809,996.967697876251,3,0.9136281835963896
545.4322756179944,591.8360261259222,543.9511483405845,237.05993959293687,62,1.0563362350621095
984.1316651813815,605.5940082510415,510.08694597627454,68.25118611514203,81,1.117161628269583
1172.9104601471108,529.6148044541559,513.073470188213,268.25833004206714,13,0.9752785914563088
1165.672685753752,695.3366615398626,574.8283786909975,757.6652744472334,45,0.9230439790873258
1137.4666066816426,501.6437729108692,561.9843748972037,1111.78599723067,162,0.9935659612470362
1178.8351957931732,653.557834834703,519.292291053899,1091.3704208024203,58,0.9310154714490873
594.5931284012796,508.6149390850978,547.0773323043583,1164.204006319046,109,0.9822059071795598
929.1213023008606,510.30724353648833,537.5739444914891,277.6193347884887,215,1.1323004408985826
1006.7277660091322,559.6430280497863,591.1220000720575,904.0910890986672,212,1.026834223334046
901.8382383440742,642.9031138495461,549.0588651722816,1096.084149172886,138,0.994696043821837
1042.674359800611,573.8721288653517,569.9212728825742,306.03036802830945,148,1.0973802444418908
904.6448138590408,537.3963232373803,546.2780726333194,553.1185114117923,169,1.0776640517723373
930.8971195925826,538.4942201102947,595.3538872140749,885.4077184488459,128,1.0044702359159627
924.4606766023038,556.1365042152773,501.4399853593104,894.5809094286258,143,1.026278070952075
1152.2692101006755,569.5772576390011,534.8690173879393,183.99671600105825,211,1.14242519912717
978.8474669474348,693.0960823997302,516.4011007432198,916.772282807481,66,0.9662782926028104
847.0017709798941,627.2156378369428,528.1731724270811,729.7680843886071,243,1.065080681084995
785.20392328962,577.3677000015533,560.3961161664284,139.62376639140354,204,1.1499742733417495
1033.6649109402842,659.6927195033578,598.6328407995239,883.731310682121,29,0.8686531608529637
999.0611832774232,521.6058447963458,547.868453230907,1037.4939784538185,228,1.0163638925125706
767.5459397396071,602.5127926260549,576.010668508193,23.67460809756537,90,1.1099711636015408
913.1495861843036,512.5749525355573,578.6590338119235,273.2397858981621,97,1.0714893437774748
1060.4965898380824,552.2970281493238,532.2781072986536,833.9164946776931,191,1.0391940979138836
848.992372099541,543.3719072367146,568.8617811998976,784.0492094875716,107,1.0171372908599092
945.306601784694,538.7659533711374,544.3234240906814,94.81452435447738,219,1.1612295661399878
1102.047875079525,678.3894520519848,574.9028594910743,82.31538885895728,81,1.0807742259599735
1089.9708099919253,645.3547041761805,524.208703397359,28.86593370244147,150,1.162263484276152
773.8027035020173,516.3729454397113,545.3005716865882,880.6173515863578,114,1.0160676682873302
1192.0905687599247,579.9008017194432,561.6446211458333,931.5123828174592,96,0.985798576410674
576.5820444663635,604.7970323101956,573.6129945980093,939.7609303795494,144,1.0215540217428307
1124.530475573255,611.4599324377351,522.3062866560101,456.2236949811047,222,1.0999766603303804
885.3623292017694,520.9982996417087,583.9189608571019,1198.9922755074556,218,0.9955150979905372
896.3475102072736,509.65845683348033,598.2098747213531,434.93366600025496,172,1.0758637073922557
925.016391657595,551.3242889054621,570.7746419643464,1034.6306882375309,161,1.005278195123652
854.6332503875503,570.4131164018162,528.8151087433862,208.7439325838713,219,1.1499189864784118
572.7339605256922,599.4980923943316,576.3743423435669,75.39436895424568,227,1.1636576616557337
903.5246782777888,639.57832670215,504.94058608796297,986.332035012978,197,1.024576238720262
1181.3074092992304,541.758261565379,541.7401711258101,287.170011792611,229,1.1241618129012487
1116.0003358209065,636.3172131504683,524.1310199822634,381.184762411568,69,1.0421387032731968
664.5828071580928,529.9033622657788,500.39720647237294,640.3322315641476,12,0.9477233131611962
1022.9669999887938,649.5620202283969,531.6816046890556,447.4020033934779,80,1.046295237758577
586.0266873847645,692.6544785218059,534.5391556766679,812.8521616948223,146,1.0458843174295087
712.9341389106972,547.3616086033212,582.53801228447,1038.7323228185771,31,0.8782880332458365
688.3194029669046,614.1047537624894,561.892713381085,762.0641643367916,217,1.059217866073407
679.8249431220667,673.0262347813198,555.8105071990036,1008.7152590384242,90,0.9821835606263948
878.6059969876865,556.8881642162607,568.5382101398039,770.2960487581817,227,1.0525934569196496
613.6910046156186,639.9739305596379,558.4487806239358,1131.7399523254962,210,1.0119225699170562
892.4940685909312,668.931633355342,502.2873558279864,839.2938430333128,14,0.9226368222327556
1101.852098898018,688.3048609846503,517.3922620340736,1139.4264351029371,130,0.9837312338447164
596.0897640538544,602.2945760017209,582.4567619971704,223.03153244267463,60,1.031378060558244
926.2563639037832,536.7809228137976,523.3296542995126,1203.8306634901369,23,0.8807924435308918
1013.8229204368736,653.7942140522546,572.3349772990841,603.7209218386199,245,1.0720456989769216
1159.2448022482172,636.8238052024884,588.9215136315258,439.9432620875184,130,1.060252554654292
827.5450058448253,523.327937392989,540.4363850314923,383.1154095594733,147,1.102117789226894
779.8573005201977,532.4672798878148,597.4044259730653,647.9045720939881,160,1.048594068628103
818.8160652739435,518.1355704927465,520.1742689561012,523.9584215786917,55,1.0034671753803202
513.6994327493628,564.7028047494713,594.6742934179581,1084.8912946856224,223,1.0179885439850922
1015.1939080256244,691.8243685764858,531.5455570479259,163.6831972481898,102,1.1116687227016846
1104.1612676143563,502.4159153491696,547.9478054575009,132.56442031134517,49,1.0253725937317864
1053.6124567186205,693.7361949460436,505.4149266532951,888.3400381796732,175,1.0299327992722525
550.1745555119986,655.7443252451606,545.0026691099246,36.98402841512724,197,1.181067113252798
1052.1188127862672,578.4151108795271,527.820969807025,408.83508543802,51,1.003267720363908
742.4042352821812,690.1168059873228,519.8806098355216,175.3852909711343,193,1.1537458289862577
689.6178887228541,607.9940651766788,579.2547374781325,1205.0387691813085,118,0.97665272344318
845.8069237325334,642.2667665299348,571.0412989448411,1199.5726520290918,5,0.863017782244585
1144.9588992728875,504.5284426575976,592.3316353394893,931.0283843617768,244,1.022209869530047
1189.1752424590918,658.5201475140634,521.9791735817774,1226.0339209301376,31,0.8774561925881941
777.0131614882648,619.3600089997029,599.9546534583284,1056.7233483976297,115,0.982274657325885
1024.8055198197262,533.9389992105868,554.0612321074932,522.4901902765779,89,1.0379076054680507
1140.2462133866002,571.0653121057669,512.8428633065832,860.379762587691,79,0.9880717190242958
676.6066616652033,541.4266085496611,593.9595318312982,241.66968335992945,190,1.1171282654620351
1098.9837857665186,625.1486887346855,582.7973903692599,838.4385820228944,239,1.0381521020827864
740.804866176563,642.4467403324276,543.6694429547155,773.5777784680026,14,0.9167755418733426
1179.3451285634255,604.4399629652255,562.9284578606232,1000.0789301857988,47,0.9094974704497452
614.8613483886868,682.3864355346673,564.5172456913194,325.85174458678364,154,1.1116525247182103
610.9845144188138,671.7832178861221,504.2262038851746,629.8975847161649,143,1.0716363835221143
811.9398308721244,515.7755422238355,551.9701675592594,870.7829338674444,48,0.9360705521873338
733.5463236345604,651.246336641932,590.2314644404602,1175.2911050930877,27,0.8595984819236675
1197.275073096544,556.4945631185632,583.4019049054258,1098.0852863816172,47,0.889795996214412
936.532225559532,583.2234992143788,539.3484366609442,998.6887152532538,224,1.023166390383056
516.3856864351729,622.0776774467178,555.0295258511989,717.9057566397233,180,1.0664875685741753
701.9934532425985,543.938295675849,576.763689141557,874.6947342183181,20,0.8908195789783352
972.3129651744392,638.7914545164001,565.3797438810022,548.1813849840155,104,1.044597868784986
998.0725473384076,567.357995779292,540.0579163397298,265.6637249092166,61,1.0406970368801514
728.1301157338912,666.0957080193032,559.1868701349719,656.7022538552555,139,1.0558385877894103
720.117343909773,628.2028623093506,586.3921181523767,873.6555000897836,33,0.8902159574450956
658.6736616194733,533.3198666895455,512.9272590565618,304.12530864298805,161,1.1301166997252872
771.5291559131092,550.0613011660467,518.8456195379686,1076.7294074843392,218,1.0188187796281671
795.7439583860528,596.3623478500404,546.0890934664416,826.7451844113095,235,1.0497601831640715
893.742800142326,561.9616715409577,523.1441788586476,1220.5142107145612,1,0.8785602321802638
1143.6042640319044,516.622832496257,572.9024904973899,510.156941110842,118,1.0519789625336964
1003.5089327865468,598.8524036547396,520.5111529334031,677.214322857271,199,1.0647242330742908
1177.4640182144344,529.1776662016719,566.4018975828467,1162.5853263059057,170,0.9886753077657604
