Fuel_Temperature_K,Cladding_Temperature_K,Moderator_Temperature_K,Moderator_Density_gcc,Boron_ppm,CR_Step,K_eff,standard_deviation,Compute_Time_sec
697.2117742955609,613.3619896221013,556.9843013393779,0.7533,119.68678582740193,117,1.1288596978876773,0.0008487872741667994,62.01
750.3680376995407,617.3052529338825,587.8910214061673,0.68627,363.6824531677574,216,1.1041816736825474,0.0007793154947543916,63.26
826.0416064147612,554.229547330606,506.7151696380708,0.83163,611.830795250685,79,1.0306648570953802,0.0007224413406397792,58.89
1167.1359691863786,686.7707424644359,573.7372185895338,0.71984,591.7549958674509,121,1.0419057490285464,0.0007579161188418214,62.5
1057.4078497182063,662.4899547389315,583.8139068304001,0.6966,1030.3980021062132,242,1.0135395246268082,0.0007365844280398162,62.69
653.1529726615034,548.7757689309383,511.1521348518852,0.82564,554.5286741167201,120,1.0730141453704425,0.0007559795968921911,59.51
1198.0145691494197,639.2884869315104,583.5976905093798,0.69713,682.7483038832659,21,0.8917094491811736,0.0007038236979139527,63.21
908.4479428064022,623.2434060999748,565.4115874933269,0.73714,193.86636617981625,9,0.9588549741837514,0.000725207535876304,62.85
813.5378623571403,653.025792283502,520.751827178133,0.81216,256.57199031451194,175,1.1351311947521017,0.0008045582406018988,61.08
932.2119408422093,619.412012140453,598.7098002804461,0.65523,1062.2725577347749,42,0.8779382116482783,0.000736332719091955,63.34
593.6904582379102,649.2135642072993,552.8440616842946,0.76083,821.8424999705386,246,1.0555905710486166,0.0007697500477686475,60.18
972.7625544961862,552.8697749102837,578.702339830001,0.70875,101.59950274764408,128,1.1219941391058788,0.0007109038144737228,63.4
536.156614427853,511.94784787345526,583.714166444375,0.69685,50.252569903733445,179,1.1563527349590723,0.0007635849782303988,63.84
944.3035619593697,631.280254484001,507.9812162121717,0.82994,1019.5778501174897,159,1.011145024637549,0.0007741930919839615,57.8
1038.3642132117302,664.6229838824557,592.9973506282352,0.67238,545.9333958622406,186,1.0649776525205246,0.0007370115668268416,63.85
1182.778946368151,592.3558245833436,591.9620407289137,0.67529,171.92546579849636,220,1.1196998984190236,0.0007236494758196169,63.45
1084.0728342445655,690.6693302399933,561.3993058559881,0.74499,793.5934431396946,105,1.010179528581379,0.0008216090277696955,60.72
1188.6417713827668,546.7775595607162,542.6122945306638,0.77842,573.5591784471698,213,1.0758452545176562,0.0007185176186018667,60.19
967.6448516114469,689.8843643922146,577.5506573158176,0.71138,688.1061918343188,146,1.0436311639554352,0.0007822431854668506,62.38
853.8966315186215,592.4877999685244,548.0937004401933,0.76916,1012.0778082789715,40,0.9051438355384583,0.0007348839101971441,59.27
1198.9632345767357,629.5539459050511,594.9128010558127,0.66684,553.7752375885293,204,1.062099686586758,0.0008187062880650356,63.36
1065.8497545627174,601.5025396703868,519.4517819107093,0.81403,1195.1407627637452,188,0.9913207135887817,0.0006947980012187003,58.25
889.2397348353438,557.0187150392687,567.5703082263622,0.7328,1001.6970814504639,73,0.9583073216711843,0.0006820453847828628,60.46
814.1333366217059,589.3236403573572,596.552663411293,0.66194,744.2057992773613,135,1.028525112521664,0.0007338424808641334,63.22
685.1327966891541,604.1059598394211,538.7421965678501,0.78474,96.91515911628184,102,1.129745999940864,0.0007929578901260314,61.3
645.5713572859349,610.5143357695001,527.6610887580171,0.80199,128.5043502792852,23,0.9976746934633782,0.000828536189954512,60.58
1132.5457968502203,640.6706556375856,559.978046040083,0.7477,864.7071648912869,182,1.028904708258906,0.0007229907164895487,58.6
721.402884465971,535.7715230529768,508.1442557528245,0.82972,207.6114895825312,153,1.144055187797135,0.0006855461347500533,59.99
623.9570213562149,691.7216996608257,564.9458209903196,0.73807,1184.5166609544453,132,0.9879225171911237,0.0007676484099594247,60.66
831.2839635850052,531.338385824259,527.7547947501093,0.80185,328.4444601115966,104,1.0919756711238435,0.0007126915496854848,60.48
1148.1273789355157,609.6738977190467,510.2039929231738,0.82693,964.2886718349665,67,0.961703007033344,0.0007043782874988103,58.4
588.6862345097484,535.5790499104909,542.8265299112365,0.77806,18.02047182882007,111,1.1530281744496982,0.0007100583113099348,59.29
531.258724088626,632.8686725071211,500.84138455646644,0.83936,169.07050811346852,117,1.1434927929552041,0.0007186337089267539,59.48
812.785261570549,618.8793957341533,558.874216649041,0.74978,809.0394047481578,170,1.0422159261128434,0.0007270348711793452,60.65
1077.724225414812,530.9179115908019,524.8405486489096,0.80619,780.6854800660296,41,0.9351707535075744,0.0007567924576263244,59.04
653.9473853086537,620.6583329465242,598.0717383660469,0.65725,67.67669245288666,183,1.1396371960371172,0.0007391363109305486,64.81
693.3664675393408,532.9384723762712,563.3576495293156,0.7412,911.098082834296,36,0.9059879109245512,0.000780058545614556,60.54
628.3646408446359,678.1139701340671,544.273480070523,0.77565,651.4376305698106,13,0.9289252452618141,0.0007685142208872426,60.38
784.8822375638468,533.6281906572061,579.778500318089,0.70626,6.672821285733403,214,1.1659943475653654,0.0007690167240995813,63.82
1138.6933667025214,673.7922857879255,516.5347638132931,0.81817,559.6210141497102,189,1.080700639075299,0.0008094326944637995,59.61
1109.9555303856682,606.637614202818,516.750821472715,0.81786,52.91290041616034,191,1.1716073871400132,0.0007426688196407214,61.07
882.2863264530552,517.4813959302328,510.93065231479255,0.82594,506.34721419168284,127,1.0789988753717623,0.0007350151745624476,59.32
1195.5030343197554,505.3210951324615,512.3355905392121,0.82401,420.42055514039987,224,1.1059454834816462,0.0007209634087595167,59.59
1168.3886501761785,653.3635592162428,566.9564651589603,0.73404,1179.5294436793743,113,0.9672623326821288,0.000751442925331989,61.12
1040.4970993358634,640.9163579488015,554.5860272837108,0.75769,390.55092905333487,119,1.0795655705512242,0.0007733112089860607,61.44
1105.0619010430667,544.0327690820511,508.3578561823915,0.82943,1086.27560940975,167,1.0014791494912263,0.0007254742702874189,58.13
973.7149057655479,674.7103965896766,555.4440248787721,0.75613,814.958744355871,133,1.0278600104485005,0.0007774698222807048,57.63
1131.23208013559,568.7599247192823,585.8404934701109,0.69154,11.460903546720727,25,0.9533475240801994,0.000796266320344584,62.73
927.8642194239096,665.5748370897684,541.6308950324277,0.78004,368.9625170543912,73,1.0470296088693034,0.0006948039827583822,60.82
743.8643851251352,699.7427097309361,578.9987953740192,0.70807,417.4709188008312,190,1.0972142431129221,0.0006984906641873421,61.18
772.8923878120866,595.694884879505,591.3965520305331,0.67686,557.7598714200817,84,1.0169799664030983,0.0007558658498544371,63.26
678.5228907142715,544.4148844705281,584.5206088397117,0.69485,460.8157218833349,210,1.0943882137763457,0.0008509374116045813,63.04
1108.9036685548645,536.0510144467185,545.8114196767187,0.77306,9.053538860165066,153,1.1594434152507431,0.0007971121939947029,62.25
715.5181473347494,634.686618359591,532.7638273684269,0.7942,1225.0854657665802,100,0.9657881606685284,0.0006328012825413475,58.99
702.8561529053069,675.6182124553252,511.4869203322878,0.82518,464.9979123514257,101,1.0746943348019875,0.0007279694616127475,57.8
766.3346489032796,627.5901217735252,590.6896915294218,0.6788,962.9185107390443,68,0.9475623044089997,0.0006903544026103101,62.41
735.316910334005,511.2312812858069,545.6808407822454,0.77328,570.0672669055617,134,1.0699200102411255,0.0007978650677409379,60.41
1190.4851721160262,506.24457255415507,540.7600389287529,0.78147,1103.7047488593587,26,0.8809015526826328,0.0006619575310895211,59.53
1100.623306854006,569.1400333684608,525.5576161019354,0.80513,380.09915618858344,52,1.009932916427796,0.0007903781654363618,60.21
1196.6314546057797,642.1980305232236,523.2321748474684,0.80855,406.2298548370237,66,1.0300890196610366,0.0007488506733948873,59.84
939.9327646460811,657.3593748148759,585.9944353108656,0.69115,29.66030198331758,164,1.1406833696784346,0.0007355211636160522,64.25
954.5533867290545,517.6829538289054,551.7964819650327,0.76269,785.8342623064168,180,1.0450789993650165,0.0006776277982853919,60.07
1157.2494444350282,631.1580910018562,540.9237111491805,0.7812,723.5072622544195,45,0.9432674924566182,0.0007360418817358668,59.94
881.0757503031496,687.3539976626905,563.0081769223524,0.74188,992.2281661929134,21,0.8858185896408538,0.0008024671399574478,60.83
1047.934541810476,639.6275456026297,568.4865002593588,0.73092,508.19968833259577,177,1.0776182604259508,0.0008024944069959117,62.2
591.2953089556287,699.8307587567012,558.7123782199817,0.75009,938.3835104881732,104,1.0057559194234242,0.0008078654365390466,60.72
1103.67654078227,651.671988189464,548.647060240947,0.76821,411.00227239922117,91,1.0556269380327317,0.000784627154894898,61.33
536.8022973925688,615.5137758789181,506.6805774984819,0.83168,1167.2999549554463,67,0.9498234482908307,0.0007669124293840022,58.07
877.7950906909382,606.0096414768775,559.6534995126781,0.74832,817.8324382032283,145,1.0330668516913322,0.0007138838115008243,59.3
1122.8007663626245,688.1770161289289,570.3683660725679,0.72702,227.39873584899877,227,1.125034280005394,0.0008265745537874957,63.22
775.8149969016247,669.3163965867398,501.0141983468349,0.83914,106.02875556425035,154,1.163937092683992,0.0006763692647002919,59.85
927.2961090947962,544.2629830108453,515.2011697507222,0.82004,399.81811716602937,209,1.1140632109745061,0.0008155080101073507,59.83
1012.8368931813997,511.5800625905148,584.8682847054445,0.69399,526.3757580041565,229,1.0780407764350999,0.0006932047567860514,63.5
651.499264229192,600.5149967261842,549.1963280585275,0.76725,923.0589122135539,23,0.9031701084757097,0.0007298440727061228,59.58
1028.053840810863,518.9404300342397,543.342062201709,0.77721,502.9589925100223,4,0.9366771173280739,0.0008212033893133146,60.64
551.9943526227386,687.1019233033842,587.4720572963186,0.68736,162.80675856412802,78,1.0708054865456187,0.0007773059971031683,64.32
970.5021045118382,562.5367005436856,564.6632222564982,0.73863,95.7572953127079,100,1.1099858219010474,0.0008168368121878891,62.75
1112.779164461425,586.8862563807107,529.5355986687908,0.79915,319.3545588435485,116,1.0949252061155486,0.0007708777154117484,60.19
590.243376539875,687.7861607344024,538.0795401945755,0.78581,631.8519465554749,5,0.9358309281081786,0.0007630704189798192,60.15
1074.3221259172437,664.3889895534734,567.1382759243314,0.73367,1.8255189331439807,105,1.1257127343166142,0.0008244848698451992,63.52
629.1086962814103,549.7448389012485,514.2385478139047,0.82138,487.2539027509174,28,0.9651044844909193,0.0007605791000029517,59.73
840.910266863682,610.1047418657537,583.0755506971559,0.69841,46.93539685030754,20,0.9578118695699255,0.0007958168097796487,63.32
633.7834950151881,610.8135510277958,512.6260425663357,0.82361,1004.8897535069075,170,1.0236518979306257,0.000814431154135926,58.29
1164.6066830565287,647.6295222069674,576.1777914341783,0.71447,716.3797932056592,185,1.0449845290426405,0.0007478576390372331,62.28
832.304450045357,574.4052770007836,523.9620339665469,0.80748,169.87711085695406,209,1.1571454070895835,0.000741721890238098,60.71
863.1889740893432,633.4796288536329,564.2872247365523,0.73937,196.887049636028,132,1.1182040024346562,0.0008591426341762395,62.18
1099.9842383270163,655.036385735324,573.0986197592924,0.72122,861.5688583265576,179,1.0282870860316085,0.0008325036827856998,61.75
614.2543461468106,502.65354993860086,582.2847170898004,0.70032,1079.8285496432984,60,0.9315274630677427,0.000776673545876123,61.79
1153.2219840676637,672.7833585660882,528.4379088867356,0.80082,126.07169794602038,3,0.984585416645663,0.0007861796236303138,61.26
914.3888281644656,531.0406812788644,560.0932226946784,0.74748,344.7791160705096,197,1.1121462931280341,0.0006869984184032829,62.12
963.0637040556146,571.5751238855521,507.28002325303976,0.83088,71.58747219933605,198,1.172881756109882,0.0008429360349604667,60.28
888.9321924122244,542.6522870539948,517.5461849048343,0.81674,714.0346351241991,36,0.9399619094249488,0.0008192097198493896,58.94
598.8688406995489,524.0130484324951,575.2585656445813,0.71651,697.0472347617025,38,0.9246719651054699,0.0007205470861647327,61.87
539.8637937877161,667.0724020809117,510.6772107940709,0.82629,443.5757174562797,156,1.108175181083778,0.0006796564935248554,59.91
840.7714799347891,680.1995454453695,586.0112892904016,0.69111,47.7690758501518,171,1.144148606758829,0.00081486906309158,64.07
1044.1389248984387,623.529690113307,563.2084150882716,0.74149,1110.6673862094963,127,0.9845039265317885,0.0007424324472140892,60.59
1061.988866469088,626.4133969014055,591.469529796832,0.67666,202.9374856642229,229,1.1199510460758275,0.000837571083509003,63.83
790.350422047853,521.4162999494627,572.2246018749466,0.7231,830.9480715635203,237,1.047990840270621,0.0007555400326638715,61.61
1062.5749077705132,565.8056126693492,572.5019623965653,0.72251,700.5113077836396,160,1.0460690809446176,0.0007570334541630831,61.76
663.3875795279762,617.8996193128814,526.3880907769264,0.80389,471.35640944960966,193,1.1062876706151452,0.0007556408508306769,59.58
729.2280761008153,566.7421484531584,546.9397513319175,0.77114,1108.3550313052203,135,0.9976184920472043,0.0007343548079710122,59.52
936.9585035641442,579.4088073199307,586.5186343354358,0.68982,423.5392274011417,42,0.9464680146180605,0.0007044882479146166,62.85
514.6742885359075,598.1887813322604,586.7767063701249,0.68916,1121.1202078350161,29,0.8716618933578304,0.0007354211938072766,61.75
1019.7444414507921,678.4953738628901,580.8735961957107,0.70369,935.3541176375084,183,1.0191746694478319,0.0007389723369186299,62.13
1051.460671523067,551.4080440503145,574.710925467695,0.71772,919.3893675927674,215,1.0266492738794497,0.0007290147416817927,61.72
708.5355952440523,608.2595688712153,507.89492836523294,0.83005,212.2331148777043,143,1.1393829514586755,0.0008436906967789755,60.6
508.6110433664626,633.6032654652315,576.5846540474466,0.71356,1107.209664098008,177,1.0115640908608092,0.0007418202508070376,61.32
655.299880107618,600.0676804352888,553.2795379317356,0.76005,366.64762159037565,221,1.121989810239753,0.0007206186917827848,61.13
620.4079526943224,643.8406280941583,544.0860226541242,0.77597,925.1342772783505,76,0.9835187345902313,0.0008220235869830451,59.61
907.960980314005,587.0317254973626,526.296184663041,0.80403,466.8998989849997,176,1.0969927002394748,0.0007082198154374976,60.25
1135.7888014716555,540.3925089318706,567.035199070019,0.73388,375.4025713288766,6,0.9333550173449578,0.0007510172348809937,61.71
1090.8972623154932,543.1622019439632,590.7890910859088,0.67853,695.2822640929273,147,1.0347974081072204,0.0007295162411652599,63.28
601.0303639369981,622.8182843048103,595.0610419797906,0.6664,1182.8440542037918,162,0.993299117131822,0.0007055605742236095,62.27
1127.2629501615536,537.1379556114805,532.8392001411818,0.79408,722.134733472678,211,1.0577941731641334,0.0006667184535568557,59.6
978.2122595275499,692.2257838861252,503.27404246588105,0.83619,1057.6261174155404,53,0.9316350077267292,0.0007834401336257594,58.24
806.660075783346,500.4773925300825,542.290527037798,0.77895,1051.5928723744496,227,1.0199798889311107,0.0007866137150484787,59.46
730.3149916730845,620.2098159081735,551.1753517296452,0.76379,431.1738893286938,85,1.0553561306022967,0.0007905656021133829,60.97
620.2251260708497,581.2707403831766,523.5602793605084,0.80807,763.3288172627452,57,0.980680290591656,0.0007201024541030744,59.22
1097.0393581979952,534.9052169449832,503.0731354939021,0.83645,234.56576439066225,52,1.0384831592591293,0.0007355563092972232,59.08
650.4069998173309,637.5065703057686,519.5372151948029,0.8139,292.564041673252,201,1.1371949066730318,0.0007722856551316914,60.57
1015.3659616747213,576.7903878233716,553.439018281111,0.75976,452.2535513641221,50,0.9835853222909947,0.0008166358695122218,61.19
542.8002645430552,521.9688195928663,519.3096327819279,0.81423,35.28080424039053,152,1.1783660937593246,0.000794825363489694,61.2
612.43851470209,558.3331861047496,512.5833941383682,0.82367,509.42741835085724,86,1.0564768877088822,0.000742805938253016,59.64
1102.871796565808,637.9457413039631,583.6741965676923,0.69694,806.6214304474456,12,0.8827996234987127,0.0007212721030358933,62.45
509.82234852784046,659.1386999113636,501.3064252739228,0.83876,135.87064015294655,216,1.1757147209110104,0.0006993166630532934,60.28
539.0103922396856,628.5784347084548,564.7682832110469,0.73842,683.5320772524366,137,1.0559774063525138,0.0007433166098349213,61.56
1138.2221961004152,580.9136917024081,556.2865399576579,0.75459,1169.8038641560615,246,0.9987458637283796,0.0007417644418794316,59.8
758.0555907467959,655.5328068956806,571.5954080634724,0.72444,1000.9259962251057,82,0.9692855790478018,0.0006990525935824543,61.24
671.98607064743,685.8354218607396,553.7964873560796,0.75912,1212.4345484929554,68,0.936930631503516,0.000727128451734069,59.83
577.9380624193136,651.4549014435503,538.8648102263145,0.78455,815.3479655313089,164,1.0479804572041633,0.0007187494327749282,59.93
918.9814404882316,670.9415993804805,568.6299238810035,0.73063,294.6345926250333,33,0.9534346505651119,0.0008027713589329815,62.51
1149.3492570141561,637.0498170943972,512.2510771438446,0.82413,210.04444903806277,23,0.9854581729579471,0.0007315983219963969,59.88
1090.1559794166708,646.0949194934682,585.2893207522047,0.69293,960.9837487070508,78,0.9581504815112056,0.0007319418072382169,62.41
687.89403568591,582.4912819829292,537.0125733371767,0.78752,795.0135740022845,61,0.9778181293825481,0.0007012382446160176,59.87
792.8834615470564,698.0744696308849,533.699481543478,0.79274,886.8850735818571,118,1.0164004839119263,0.0007511735330915945,59.48
608.8223454681392,647.0958320437207,551.8200456909652,0.76265,984.795646211192,193,1.0284049462369285,0.0006381497910834278,59.89
752.9168836944688,671.9760319124525,547.2142256346582,0.77067,421.9630651946927,99,1.070110497696689,0.0007501171850415279,61.21
890.0406383797883,610.7881961507417,541.2247157633244,0.78071,646.6045139858073,199,1.0710919998157462,0.0007797289177337909,60.43
909.032045951131,519.5555423131344,541.8310028922411,0.77971,606.6852969695353,103,1.0458232730776202,0.0007528721571518182,60.55
1091.879489166262,527.2284098603981,505.27778146519046,0.83355,400.2356407917375,95,1.0742352620654845,0.0008154496236600506,56.84
1175.4729684655415,520.6213420536775,511.24504609049495,0.82551,1003.250293881002,217,1.0175993248633242,0.000757841056079623,58.28
1017.592640325565,501.52628223908255,528.2607480969241,0.80108,426.8091991703337,233,1.1085900046054096,0.0007389267407787877,60.47
625.2700141016617,515.1750601772017,551.401663756724,0.76339,1127.7010077783132,123,0.9916602720034892,0.0006994848578307584,59.68
864.7901817297573,587.9842415191608,560.9567983840969,0.74584,314.24396561191946,175,1.1125188483062505,0.0007351660844850608,62.15
720.837922523795,675.2372890136023,590.4247084833881,0.67953,685.2079515964459,205,1.059429383924513,0.0007454898297866084,63.58
609.6056328166815,506.5090585830052,509.37637273023586,0.82805,1212.8778541434622,234,1.0050257770782636,0.0007496939486668698,58.23
568.8702793052137,562.7257643925758,543.8280190730422,0.7764,223.5485464639655,240,1.1509710182004862,0.0007365170130864221,61.15
622.5289580881374,646.4188073080564,549.6792209260228,0.76641,1229.87527621791,57,0.918724053648218,0.0007316277849068759,58.82
694.5566096873614,527.4001901677252,533.4951793941835,0.79306,937.180404493464,56,0.9526594532012842,0.0006607838347849053,59.27
573.4686950647367,536.4774648004686,500.9588696624061,0.83921,726.6448583291202,236,1.0733134727330949,0.0007173543095786404,58.55
915.721635469115,506.8400609718112,566.0059421210639,0.73596,429.76292223611813,122,1.072340794431616,0.0008068038369640325,61.59
869.9627807793674,595.8321077606159,546.1722031690143,0.77245,540.1111590827812,235,1.091819483003993,0.0007357927281378756,61.03
875.9993471971385,611.080378648973,588.1839110609108,0.68551,777.2111393669132,173,1.039004109265365,0.0007751771792526448,62.83
1039.4804434436658,637.2965145419921,518.0792855755686,0.81598,85.09733796155537,40,1.0242377589742133,0.0008473762631933568,60.27
1115.8895641827187,609.2905895774428,595.7774222803491,0.66427,389.05178835102214,247,1.0914413528820963,0.0007458683297193883,64.37
712.4442996455864,558.9127525307791,513.9758733747942,0.82175,1143.7177360679032,226,1.0094142105016468,0.0007608786579795664,58.43
851.5105113654508,599.3251653959204,506.13567630813634,0.83241,824.9818673145461,144,1.037952996028518,0.0007106756565759809,58.03
594.1826741606176,542.4565527266533,526.4815763210864,0.80375,109.48147174649112,108,1.1423346123049805,0.0007820504201099716,60.96
537.6969086765138,503.8269918721649,510.525194335845,0.82649,312.76329933445726,236,1.1434831515609147,0.000799357286279637,59.66
876.7225916126489,513.9629077220993,573.2552290958379,0.72089,213.04722081211835,74,1.0580806936977203,0.0007779886589342951,62.47
580.2969763717826,523.1468502166372,528.5229901178136,0.80069,1048.562160976816,68,0.9618073546208723,0.000741905996209001,58.63
1010.3950544384327,585.4669473082214,525.836647956088,0.80471,622.4060358290301,167,1.0667237604035678,0.0008376752967701204,59.9
1162.48473936656,559.0992651720024,538.9474913132791,0.78441,1141.5515495011164,106,0.9711186687670542,0.0007469252221729008,58.95
707.5765896948302,663.8528604425242,515.6876619202545,0.81936,1061.8827749253435,71,0.9620054365468733,0.0008108937995075793,55.51
1008.4081462291142,636.722016693283,575.1935497122486,0.71666,1178.1438006554818,230,0.9964423099757127,0.0007377138363059511,61.63
541.2843188442998,610.2180909607694,535.2623582407814,0.79029,1036.1518959423756,168,1.0186471078672286,0.0007353681519333094,59.11
689.8811413817573,675.0157270414486,560.4902277513987,0.74673,654.9498560886615,140,1.057238518578432,0.0008436118613466391,61.63
674.2954486430308,509.5157876476203,530.3910432491476,0.79785,580.6423831240653,42,0.966334920006135,0.0007837124800825474,59.69
967.508714885701,532.0011857084537,504.77148679683296,0.83422,39.164348099251704,104,1.1471788837504828,0.0007598485040045196,60.48
639.066060571951,505.44583515608406,546.3192702587066,0.7722,1153.4240839308486,10,0.8818160087435559,0.0006851940270894773,60.02
695.0620423783093,541.3237449746274,552.0526234413295,0.76224,188.87604842022435,77,1.0833090893448412,0.000787168463938561,62.05
884.5960610419941,585.8741282155149,576.4381483683374,0.71389,878.6786925021087,207,1.0332688425655614,0.0008739033662130741,61.77
1029.6841370728666,640.594771664935,576.8326235877942,0.713,958.7801374694242,136,1.0040216146287386,0.0007833802256505295,62.06
696.4763290093825,503.7274244812506,501.8292808968479,0.83808,263.1034633468482,241,1.149376538659941,0.0006964014838710882,60.12
954.0109809674645,592.9950127184884,569.5146010323091,0.7288,491.97941536600734,221,1.0891126430083007,0.0007728811318962233,61.96
794.8580687084735,643.3960141562069,544.6825658716903,0.77497,1173.6985994398924,164,0.9959992358779614,0.0006856536774848868,59.81
982.914401410667,690.8823510486947,507.7705248878776,0.83022,328.82405611662375,161,1.118362580518348,0.0006950698716302456,59.94
988.497013035322,552.0836312037334,537.321449287383,0.78702,594.3575756708625,35,0.9412566279440162,0.0007302741276791888,60.25
