Fuel_Temperature_K,Cladding_Temperature_K,Moderator_Temperature_K,Moderator_Density_gcc,Boron_ppm,CR_Step,K_eff,standard_deviation,Compute_Time_sec,RFR_Predicted_K_eff,RFR_Error_pcm,RFR_Compute_Time_sec,XGB_Predicted_K_eff,XGB_Error_pcm,XGB_Compute_Time_sec
927.1497624446886,675.395212359183,546.4424927070478,0.77199,201.9047122762062,97,1.1001919090532262,0.0007876210559842,61.95,1.100051936977622,13.997207560412228,9.184850001474843e-05,1.098377,181.49196886021457,4.749200001242571e-05
648.5428495917129,612.2505317456469,570.4267090899674,0.7269,281.0650278930804,21,0.9508706442382406,0.0007390524217519,62.0,0.9554684793275894,459.78350893487453,9.184850001474843e-05,0.9509253,5.464634632357246,4.749200001242571e-05
1192.9190479885249,525.6165035162376,557.3468033505135,0.75263,195.87266969237064,130,1.1121841014524445,0.0007914547092138,61.63,1.1217793307462591,959.5229293814622,9.184850001474843e-05,1.1134918,130.76721529021728,4.749200001242571e-05
580.8522451167445,696.5672824789301,537.4286665864277,0.78685,434.4361481893646,90,1.0702907281255327,0.00071977020096,60.51,1.0608923832370083,939.8344888524424,9.184850001474843e-05,1.0670006,329.01006078325247,4.749200001242571e-05
660.7833548818134,576.4462943341241,554.1326893543613,0.75851,1062.327745619236,112,0.9933741538413164,0.0007064696617489,59.98,0.9859678324147119,740.6321426604578,9.184850001474843e-05,0.990675,269.91813071367557,4.749200001242571e-05
821.5107341845041,650.6671159495608,570.5319830730923,0.72668,602.8768330944782,196,1.0727171664396695,0.0006891120256489,62.2,1.0719292598160024,78.79066236671228,9.184850001474843e-05,1.0706761,204.107810653964,4.749200001242571e-05
891.6584349183169,673.6983231143108,597.1573134890658,0.66009,95.28272082727368,198,1.1314063086483122,0.0007899027386359,64.79,1.1384232859293584,701.6977281046221,9.184850001474843e-05,1.1339204,251.41224887728075,4.749200001242571e-05
1170.0633743204005,506.0708435529788,593.2485834150535,0.67166,1156.3740921909682,242,0.995348327692004,0.0007601758490745,62.45,0.9959835207722557,63.519308025172805,9.184850001474843e-05,0.99457735,77.09794597346998,4.749200001242571e-05
937.1648654326932,571.6432236100479,512.3440842200004,0.824,858.3095595226148,183,1.0388617270207503,0.0007445931812841,58.89,1.0375419554482301,131.97715725201675,9.184850001474843e-05,1.0364026,245.9143898496885,4.749200001242571e-05
1110.387125167666,546.3754963925065,527.1213609379454,0.8028,848.6162117746686,1,0.90810921840814,0.0007476721872004,59.36,0.9157017634866013,759.2545078461299,9.184850001474843e-05,0.9099492,183.9965055910331,4.749200001242571e-05
1046.6905078222112,524.7917976170633,587.1082156304337,0.6883,1025.700296001953,149,0.9976978723513984,0.0006855804396011,62.15,1.0009015914106272,320.3719059228782,9.184850001474843e-05,0.9995442,184.6330930004192,4.749200001242571e-05
782.172084669745,601.5603456221064,592.2968101138516,0.67436,374.1261528091379,53,0.979941087052917,0.0007670529443983,63.86,0.9880725665086761,813.1479455759094,9.184850001474843e-05,0.984894,495.2890589142278,4.749200001242571e-05
771.5232812749939,578.7870334917723,527.6255554413385,0.80204,1052.7134863818412,99,0.9866705121602816,0.0007649126235579,58.48,0.9765192817221355,1015.1230438146031,9.184850001474843e-05,0.982739,393.15404500764873,4.749200001242571e-05
917.969866738619,658.1658458861673,543.9021423291665,0.77627,617.1015695428425,93,1.0332731780732998,0.0006602540990805,60.75,1.0297521329351553,352.1045138144441,9.184850001474843e-05,1.0342847,101.15328107944688,4.749200001242571e-05
750.0035100769968,671.3580401643195,594.78103590599,0.66723,83.18401721123777,153,1.128376508417646,0.000815444059856,64.9,1.1348872341443588,651.0725726712741,9.184850001474843e-05,1.1302141,183.7586698015592,4.749200001242571e-05
817.4510675601957,630.1165419337515,553.3346205408791,0.75995,1131.3926555181092,33,0.8848035136394995,0.0006840071227063,60.0,0.882711610772676,209.19028668234807,9.184850001474843e-05,0.8855138,71.02688617212083,4.749200001242571e-05
953.5450244182372,646.8394426468735,538.7999426580486,0.78465,477.4016222901005,156,1.0842356878351394,0.0007799197786902,61.14,1.092411915436023,817.6227600883657,9.184850001474843e-05,1.0869176,268.19509435471736,4.749200001242571e-05
828.3293989362518,585.1316362742728,598.1622240059253,0.65696,941.769470413478,213,1.0232003476965246,0.0007092190165623,63.26,1.0242994654960713,109.9117799546745,9.184850001474843e-05,1.0250357,183.53912484827538,4.749200001242571e-05
846.7815528928525,655.2186195898084,532.1853450370515,0.79509,1083.7831740825852,126,0.9947496936022648,0.0006796042984979,59.29,0.9874609806414985,728.8712960766386,9.184850001474843e-05,0.9905023,424.73957239994587,4.749200001242571e-05
1038.602873488392,592.1052594725023,561.088026027128,0.74559,396.82657724598704,56,1.0014237196040516,0.0006966424885461,61.64,0.9998162160424066,160.7503561645074,9.184850001474843e-05,1.0050464,362.264804121204,4.749200001242571e-05
622.501963634043,595.3935575162752,506.8581572792941,0.83144,361.55007388502304,204,1.1296393656855772,0.0007478813227123,59.55,1.119136271858906,1050.309382667125,9.184850001474843e-05,1.1254776,416.1813271636783,4.749200001242571e-05
812.1903128755096,693.9134451751775,580.3175087979448,0.705,607.1750996611531,201,1.0698364144655066,0.0007739185529592,62.91,1.0713927132238914,155.6298758384811,9.184850001474843e-05,1.0670367,279.9666533072509,4.749200001242571e-05
1130.922714892528,514.5573249177496,558.1317825515007,0.75117,1091.9768840583006,64,0.9338391522430262,0.0007813972662852,60.47,0.9411223857832164,728.3233540190226,9.184850001474843e-05,0.9397412,590.2042005173303,4.749200001242571e-05
1197.1730091222594,527.9356864506212,512.9199643142351,0.82321,264.0461484913492,37,0.9899323339368,0.000788717575479,59.76,0.9796675489559626,1026.4784980837383,9.184850001474843e-05,0.9897187,21.365832339670376,4.749200001242571e-05
769.3824138486243,574.5316565948607,536.1135669622628,0.78895,507.4930123111041,17,0.9458252771608888,0.0007699517384942,60.29,0.9543799290572056,855.4651896316767,9.184850001474843e-05,0.94820964,238.43662030638146,4.749200001242571e-05
991.6988462479294,561.9321516205259,530.0864750525316,0.79832,453.3015339996097,11,0.9489565287321008,0.0008169006891402,58.12,0.9589319560760895,997.5427343988707,9.184850001474843e-05,0.956723,776.6446045120889,4.749200001242571e-05
974.8044210391416,639.3132382644599,511.3944288169663,0.82531,166.88225845232924,48,1.0375657785797654,0.000729833905738,60.19,1.031859943599355,570.583498041044,9.184850001474843e-05,1.0379024,33.65766143264004,4.749200001242571e-05
1167.9598926459166,603.8270075364021,542.1450285145437,0.77919,665.8464168520951,15,0.9194156514098302,0.0007664265949023,60.08,0.9263377477035245,692.2096293694335,9.184850001474843e-05,0.91905135,36.43022467747503,4.749200001242571e-05
1055.9956914334016,519.7356330913052,575.7772312014006,0.71536,780.5876591207477,142,1.0284185680144058,0.0007620562790895,62.21,1.0347535482020624,633.4980187656658,9.184850001474843e-05,1.0260736,234.49929945693614,4.749200001242571e-05
1178.34922459517,683.8024126341379,578.8413237105644,0.70843,501.18572774557686,217,1.0801994360331937,0.0007137182975967,62.87,1.0836520744214682,345.2638388274476,9.184850001474843e-05,1.0828705,267.10473652438174,4.749200001242571e-05
697.0382439993742,668.6983912219903,584.6995205910629,0.69441,135.20713037901504,115,1.109280534972829,0.0008099450183016,63.96,1.1204293668548864,1114.8831882057398,9.184850001474843e-05,1.1143183,503.7716636973277,4.749200001242571e-05
761.3057159398098,551.4436147547749,510.5677039405937,0.82643,721.4233756031958,191,1.0623636718422262,0.0008234346126023,59.13,1.0627963973644976,43.272552227135996,9.184850001474843e-05,1.0661594,379.56957191140896,4.749200001242571e-05
718.9204330364865,533.9514119990523,505.8956716618512,0.83272,314.212138478405,104,1.1022125411771977,0.0007480065240927,59.88,1.1032724629558954,105.99217786977366,9.184850001474843e-05,1.104562,234.95029664790667,4.749200001242571e-05
834.4812149688121,688.3127194748874,554.5529175154561,0.75775,426.5988000010801,107,1.0728668558914978,0.0008449672195355,61.7,1.0708815448006141,198.53110908836237,9.184850001474843e-05,1.0711384,172.847393348996,4.749200001242571e-05
1134.441941172292,667.6529733521222,547.0348612284629,0.77098,377.07526324982166,173,1.0995976212315142,0.0007519447329207,61.42,1.1030080621223979,341.0440890883715,9.184850001474843e-05,1.1011738,157.6137275260736,4.749200001242571e-05
710.5899163010001,686.1061732814314,551.367646489557,0.76345,1015.8692669229804,210,1.023100114959791,0.0006742220240185,60.14,1.0238267256015627,72.66106417718188,9.184850001474843e-05,1.0251838,208.36819228384763,4.749200001242571e-05
656.8673899303411,633.4746607294321,549.6937336252034,0.76639,892.8654987385914,34,0.9128252592964334,0.0007010549191217,60.03,0.9025219250803237,1030.3334216109738,9.184850001474843e-05,0.9146063,178.10138778524555,4.749200001242571e-05
1128.871681143782,624.7823949736625,572.4581435593335,0.7226,1073.230050805011,45,0.8949044214900741,0.0007519476242995,61.21,0.898373314031808,346.8892541733881,9.184850001474843e-05,0.8942098,69.46193393477796,4.749200001242571e-05
632.585684336135,689.4108255410707,582.8427855891674,0.69897,327.76373216152825,97,1.0709829516299991,0.0007831462011024,63.36,1.07146401705006,48.10654200608777,9.184850001474843e-05,1.0671287,385.429333532139,4.749200001242571e-05
1076.4592679160655,520.368240679571,560.1433603231035,0.74739,638.0511414749891,120,1.0401967113478052,0.000779698532961,61.3,1.0475163300608705,731.9618713065302,9.184850001474843e-05,1.0423032,210.6493188632763,4.749200001242571e-05
914.7740400103172,641.2506746623549,534.914160755502,0.79084,1117.4648774802024,20,0.8842792162863498,0.0007543914383735,59.5,0.8832283111387349,105.09051476148557,9.184850001474843e-05,0.8858051,152.58541138882808,4.749200001242571e-05
1032.0054089684377,636.2884004310654,533.6621667980604,0.7928,138.2353756764543,181,1.1474773495596324,0.0007643745783329,61.63,1.1485741853210703,109.68357614378199,9.184850001474843e-05,1.1481667,68.93069345081938,4.749200001242571e-05
909.2450933140066,521.1834155418358,525.7241888545051,0.80488,659.6617280940679,62,0.9956866974294328,0.0007328658186963,59.73,0.9815038832314745,1418.2814197958305,9.184850001474843e-05,0.99630976,62.30598032331835,4.749200001242571e-05
1182.6529807235947,598.3036729801028,539.2666099024514,0.7839,62.11973860139142,246,1.165848456121861,0.0007955681905504,61.84,1.1631501502722092,269.8305849651694,9.184850001474843e-05,1.165989,14.058520656923257,4.749200001242571e-05
609.2063778037605,627.110651646339,574.5893274022641,0.71798,1205.196956129829,161,0.9927587977299864,0.0007365870603283,61.28,0.9945864315993284,182.76338693419268,9.184850001474843e-05,0.99364996,89.11618342225536,4.749200001242571e-05
1016.9815314192896,545.5674417976946,523.0024802322876,0.80889,464.1785125212867,141,1.0839823655243594,0.0007215942069382,60.41,1.0927578152270063,877.5449702646875,9.184850001474843e-05,1.085417,143.4666717461841,4.749200001242571e-05
892.166063578921,644.0475870717976,565.1939152084107,0.73758,1120.6819211330935,66,0.935757111584452,0.0006839546809856,60.81,0.9448447275743529,908.7615989900933,9.184850001474843e-05,0.94047356,471.6444934102726,4.749200001242571e-05
621.5275224160551,593.1181702583382,502.3399835578471,0.83741,42.65871624706092,27,1.0229211770782287,0.0008043840153067,59.59,1.0153755119312315,754.5665146997171,9.184850001474843e-05,1.0226586,26.259057615352077,4.749200001242571e-05
1115.8853167210932,618.6147518858711,573.3227387846135,0.72074,1148.4076236739502,238,0.999035046633624,0.0007411547930903,61.64,0.998733877684848,30.1168948775965,9.184850001474843e-05,0.9986329,40.21387661923281,4.749200001242571e-05
940.1507759905626,548.4168059012202,531.9357057037837,0.79548,945.3886570829018,171,1.0233263024936934,0.0007395795603486,59.88,1.0245098411701907,118.35386764973421,9.184850001474843e-05,1.0241442,81.78701747636464,4.749200001242571e-05
564.8780755223617,532.9757908674461,556.5657776277278,0.75408,57.3281536703508,228,1.175406734343436,0.0007534488195027,62.55,1.1675018932126178,790.484113081824,9.184850001474843e-05,1.1722208,318.5908194449194,4.749200001242571e-05
823.2209642460447,564.3587838154451,548.9647736361131,0.76766,899.5668496162243,79,0.9842182986191048,0.0007314868017754,59.75,0.9913088039506549,709.050533155009,9.184850001474843e-05,0.9837319,48.637313158650386,4.749200001242571e-05
1152.722491495229,625.7430966103792,524.9020812057565,0.8061,642.267620092808,124,1.049156539698416,0.0006312224042161,60.15,1.0492744159046743,11.787620625836048,9.184850001474843e-05,1.0479051,125.14522274076344,4.749200001242571e-05
601.2936685989087,580.2363798175179,508.46243256186114,0.82929,1191.583477903152,232,1.007260756225807,0.0006869390093054,57.98,1.0016696810541874,559.1075171619498,9.184850001474843e-05,1.0066609,59.98179628674549,4.749200001242571e-05
518.2762389257217,531.0755142584782,595.9236197390517,0.66384,745.1794878242013,193,1.0538164050499217,0.000726146813619,63.92,1.0519854922144236,183.09128354980774,9.184850001474843e-05,1.0517709,204.54795280711036,4.749200001242571e-05
802.4055604359957,547.5291005755357,560.5015406931999,0.74671,1075.706482345405,138,0.9978866841304646,0.0007535027686774,60.39,1.000418610308426,253.19261779614965,9.184850001474843e-05,0.99950653,161.98490154399892,4.749200001242571e-05
596.0025738243422,559.2433209275343,546.6743613545203,0.77159,367.9087836464188,75,1.0570616252885856,0.000855058263111,61.48,1.0453610054848053,1170.0619803780344,9.184850001474843e-05,1.0569876,7.398204670328035,4.749200001242571e-05
1087.7770417501415,588.9957233309897,509.0359798618918,0.82851,677.2124879146448,146,1.0544152766858623,0.0007403617650181,59.4,1.0521448318232318,227.04448626305052,9.184850001474843e-05,1.0563359,192.06493700458793,4.749200001242571e-05
1121.312076539503,656.2273396576234,584.1588384032077,0.69575,575.3681392316971,195,1.0642336574985105,0.0007348490927471,63.52,1.0752538299009344,1102.0172402423923,9.184850001474843e-05,1.0633825,85.11511279660766,4.749200001242571e-05
664.8973042004121,652.9685765004403,579.7629208747319,0.7063,15.39150367980727,168,1.1573784887415417,0.0007839503988228,64.13,1.1543711454461523,300.7343295389431,9.184850001474843e-05,1.1576875,30.90560811511711,4.749200001242571e-05
1157.6077563249191,610.0393806411288,568.3412938428611,0.73122,582.6641143268021,211,1.0713467402004353,0.0008095913924937,61.9,1.07647887800002,513.2137799584768,9.184850001474843e-05,1.0701048,124.190278283276,4.749200001242571e-05
502.7524528496376,621.4153845907736,566.3289230043283,0.73531,981.2629009027822,130,1.0152396218873874,0.000804772778353,60.9,1.0029423216097255,1229.730027766185,9.184850001474843e-05,1.0120797,315.99061586276014,4.749200001242571e-05
920.0686182625832,602.6910865491268,538.1187291087696,0.78575,867.4118671808058,6,0.9047401097485758,0.0006973081590404,59.85,0.9124822288026178,774.2119054041984,9.184850001474843e-05,0.9097657,502.5610618855869,4.749200001242571e-05
1058.277759690632,670.4192711619582,501.4520245988727,0.83857,873.0708227595403,84,0.9952560735240968,0.0007541237622309,58.18,1.004563827981862,930.7754457765216,9.184850001474843e-05,0.9920842,317.18683734925924,4.749200001242571e-05
516.9967348299723,653.5763511523976,559.0950602817261,0.74937,486.90683357742927,234,1.105394007454178,0.0007556523987915,62.04,1.0965494644159122,884.4543038265762,9.184850001474843e-05,1.1042544,113.96424868317379,4.749200001242571e-05
809.4361021081718,544.146056347515,599.9335150994971,0.65129,545.8649791858544,236,1.0737322482992917,0.0007598919027371,64.4,1.0758686662073584,213.64179080667344,9.184850001474843e-05,1.0698028,392.9487221410843,4.749200001242571e-05
1180.081241470626,685.7512324246644,514.9263348514108,0.82042,216.68239233710804,240,1.14526472355085,0.0007172743450969,61.01,1.1444983778032425,76.63457476074775,9.184850001474843e-05,1.1447363,52.84335728226175,4.749200001242571e-05
543.9475095630934,515.5525967905703,565.9516066819942,0.73606,1216.2049352522886,214,1.0046304871611489,0.0007363287233247,60.74,1.0026149052961908,201.55818649580937,9.184850001474843e-05,1.0031041,152.63964705360956,4.749200001242571e-05
955.0537213642128,549.5155571379361,509.6530751071049,0.82768,146.4970830999324,225,1.1624443371368194,0.0007127027742338,59.91,1.1545049812556933,793.9355881126043,9.184850001474843e-05,1.1598793,256.5010316445848,4.749200001242571e-05
765.3076200895891,606.6699060451072,539.989214420577,0.78272,551.7071176253975,163,1.0811631880264363,0.0007232681138805,60.85,1.075840784254735,532.2403771701235,9.184850001474843e-05,1.0783453,281.78892593464514,4.749200001242571e-05
567.6240033637073,662.82989482312,597.6165934634055,0.65867,1012.1733740647732,24,0.8654366928407968,0.0007518152758279,63.72,0.8750329675834174,959.6274742620592,9.184850001474843e-05,0.8706624,522.569834496367,4.749200001242571e-05
1138.0138906631632,577.4056127483507,589.4035242051536,0.68228,27.74363759042863,201,1.141888039486784,0.0007844024956154,62.67,1.1458323782678037,394.43387810196293,9.184850001474843e-05,1.1432524,136.43332549151398,4.749200001242571e-05
537.328025771078,556.225434305205,522.7496965035339,0.80926,160.1381646966727,2,0.9981277587441688,0.0007447915724661,60.29,0.9996429523431816,151.5193599012754,9.184850001474843e-05,0.9996535,152.57594557518405,4.749200001242571e-05
700.8974221808967,511.8561480295977,551.9468154968239,0.76243,1198.3134009962318,187,0.999274905606166,0.000700216508159,59.68,0.9981273158906349,114.75897155311942,9.184850001474843e-05,1.0006347,135.97646514023066,4.749200001242571e-05
1010.473955522676,589.799268350991,522.3895011068367,0.80978,205.9557788415511,47,1.0242406707959235,0.0007489006296034,60.22,1.02747669618594,323.60253900165503,9.184850001474843e-05,1.0248286,58.78824038445529,4.749200001242571e-05
968.476715243694,540.4837892571086,590.4317519823072,0.67951,972.0984828409918,114,0.9904240794809446,0.0007593775786946,62.55,0.9939647105619827,354.06310810380813,9.184850001474843e-05,0.9883628,206.12903268918404,4.749200001242571e-05
572.556810562965,619.9246662549814,591.3709841403622,0.67693,1224.1421068980662,60,0.9128987645938956,0.0007909132218142,62.35,0.9268757475516083,1397.6982957712657,9.184850001474843e-05,0.9202523,735.3558556739137,4.749200001242571e-05
798.810810845164,690.4533317463249,571.0001616417327,0.7257,1024.0405395803973,51,0.9193284294131636,0.0007447355116834,61.01,0.9244029090082441,507.447959508045,9.184850001474843e-05,0.9205837,125.52955624223205,4.749200001242571e-05
785.6535534660004,672.5253410685772,520.1984487616563,0.81295,43.4416562595439,222,1.183286520866655,0.0007914431144148,61.76,1.174958438514901,832.8082351753974,9.184850001474843e-05,1.1827407,54.583254268036896,4.749200001242571e-05
1089.3517324915251,632.3066647298159,596.4838933852991,0.66215,239.166141590826,40,0.9482163259356092,0.0007195873227449,64.48,0.9616533334363205,1343.7007500711306,9.184850001474843e-05,0.95558304,736.6710010283106,4.749200001242571e-05
1143.0409573544498,565.2267630524559,535.412076391199,0.79006,696.690449176747,63,0.9836242980866804,0.0007278448256529,59.96,0.9762641018722191,736.0196214461267,9.184850001474843e-05,0.9827609,86.33918671979713,4.749200001242571e-05
911.901200690442,645.5786599187221,579.4007196814216,0.70714,1193.0745823153404,116,0.9702825034217414,0.0007252777432651,58.95,0.9765460624318187,626.3559010077357,9.184850001474843e-05,0.9703871,10.459775165949647,4.749200001242571e-05
877.9529213798937,534.0569728231455,552.2050767637932,0.76197,458.97508048729554,111,1.0695998017881794,0.0007058308817566,61.39,1.0720957899727024,249.59881845230126,9.184850001474843e-05,1.0710338,143.40336228924056,4.749200001242571e-05
1003.6990388771296,695.8718431013831,550.8771224652115,0.76432,492.3914878686605,38,0.9529178879907684,0.0007764892361251,61.45,0.9508500925172563,206.77954735121017,9.184850001474843e-05,0.947551,536.6875951583805,4.749200001242571e-05
642.9466525392249,522.3106681144784,573.9205217317804,0.71944,927.8391752507516,68,0.964047255399796,0.0006897991810998,61.49,0.9627684306532649,127.8824746531071,9.184850001474843e-05,0.958795,525.2244356247382,4.749200001242571e-05
672.3269768445975,626.2065324224643,528.7782594859138,0.8003,904.7377086810072,78,0.9886835199703332,0.0007754836369568,59.21,0.9923736497803717,369.01298100384673,9.184850001474843e-05,0.9891685,48.50047717932515,4.749200001242571e-05
775.1342961717683,679.0019989142684,537.7485464182112,0.78634,880.4856294518943,87,0.998361400086583,0.0006837258673599,60.16,1.0039719326735947,561.0532587011719,9.184850001474843e-05,0.994695,366.63922855271204,4.749200001242571e-05
854.9262920662429,599.7478601308968,585.4502246385231,0.69253,598.1853159427085,89,1.018517372279063,0.0008245357566098,62.13,1.0278432324884745,932.5860209411508,9.184850001474843e-05,1.0207475,223.01701022235943,4.749200001242571e-05
533.6292342310265,566.588804870082,534.485298168113,0.79151,524.8633844788925,8,0.9516780619056092,0.000675329744755,60.36,0.9581712607665226,649.3198860913374,9.184850001474843e-05,0.95317805,149.99862282408793,4.749200001242571e-05
887.676595525709,684.9603714765658,504.1869861402125,0.83499,812.3637934271313,82,1.0044178360652178,0.0007482564762174,58.9,1.0103980112568594,598.0175191641513,9.184850001474843e-05,1.0087453,432.7476625517024,4.749200001242571e-05
862.0205464261742,697.7964846523469,540.2706583235401,0.78227,277.3465367529787,93,1.0870076345821136,0.0007679060983041,61.69,1.0884152407045444,140.7606122430849,9.184850001474843e-05,1.0847701,223.75511546843808,4.749200001242571e-05
579.0710760488554,682.5778617354408,592.635120792455,0.6734,149.97005351019385,148,1.1232550669073846,0.0007287356968421,64.68,1.13026257421842,700.7507311035388,9.184850001474843e-05,1.124798,154.29925561163404,4.749200001242571e-05
947.5045775171728,568.4281484035378,525.1165640840183,0.80578,20.638211049579024,239,1.184591718700436,0.0007350201168186,61.75,1.1693021463176354,1528.9572382800598,9.184850001474843e-05,1.1796687,492.3053768185026,4.749200001242571e-05
865.5332900507551,582.4782026067527,543.2326997131112,0.77739,1038.0716043079938,161,1.0094706921484504,0.0006703134762208,59.26,1.0077694346749295,170.12574735209006,9.184850001474843e-05,1.0108039,133.32457635368831,4.749200001242571e-05
1026.0047951197898,620.2565980055614,521.6267163243883,0.81089,884.1674114931369,28,0.91023814191491,0.0007613593165946,59.1,0.9107528609901798,51.471907526978725,9.184850001474843e-05,0.907376,286.2150570458133,4.749200001242571e-05
993.8661062567298,529.9262323926009,577.2760301421517,0.712,759.5587406597691,13,0.8927851306692846,0.0007519514493706,62.41,0.9073688044806039,1458.3673811319309,9.184850001474843e-05,0.89443564,165.05134804957189,4.749200001242571e-05
683.0944959742867,508.6346557995928,540.5300111941673,0.78184,988.119483359959,54,0.9416682509002514,0.0007454888002302,59.1,0.9399785830051066,168.96678951447973,9.184850001474843e-05,0.9447617,309.3442577379202,4.749200001242571e-05
1060.977315848967,687.0756374790761,510.1014192395609,0.82707,1044.3443901754729,25,0.898993133601629,0.0007925291525347,58.8,0.8928318986065839,616.1234995045173,9.184850001474843e-05,0.8961141,287.9022654973751,4.749200001242571e-05
972.1544289029252,516.6983466775214,508.60534077558685,0.8291,749.7427159941515,44,0.9513154667730016,0.0007418063702618,59.01,0.9520346921772986,71.92254042970303,9.184850001474843e-05,0.95381016,249.46886186915097,4.749200001242571e-05
795.3777462431137,512.5089585129512,519.3525694778597,0.81417,353.6098367894695,129,1.10614591059141,0.0007524910721625,60.61,1.1044736365835157,167.227400789427,9.184850001474843e-05,1.106522,37.60534817711658,4.749200001242571e-05
870.1506295966624,557.8012282086449,518.4421899445028,0.81547,937.7357496213464,170,1.0266912374215782,0.000706631731629,58.62,1.025954509179175,73.67282424031174,9.184850001474843e-05,1.0264602,23.10666757285862,4.749200001242571e-05
944.1628782925588,607.036108595291,517.114330707218,0.81735,589.2070623198344,140,1.0678560887797703,0.0008319151685636,59.82,1.0684865969368476,63.05081570772142,9.184850001474843e-05,1.0660464,180.9731624924149,4.749200001242571e-05
1070.799989029447,600.3008950758455,588.0285415585051,0.68591,823.7568285598583,134,1.0156696991418956,0.0007374753331225,62.55,1.024299145204876,862.9446062980328,9.184850001474843e-05,1.0176914,202.1674683177599,4.749200001242571e-05
705.3685687326858,560.4412003244678,524.3467824337108,0.80692,78.66020406191336,155,1.1649074611112311,0.0007980968239793,61.35,1.1613447227379554,356.27383732756977,9.184850001474843e-05,1.1654494,54.19197634026762,4.749200001242571e-05
1159.497563602616,536.1552428484911,562.2885436653237,0.74328,756.3040280624631,158,1.0382542447064405,0.0007188208888992,61.12,1.0406486862112938,239.44415048533506,9.184850001474843e-05,1.0372462,100.80174420361575,4.749200001242571e-05
905.7273607676124,543.5755826709984,504.5510188082744,0.83451,952.64081368179,99,0.9989352480915076,0.0007318011081091,57.89,0.994535295534714,439.9952556793596,9.184850001474843e-05,0.9996328,69.75276920312412,4.749200001242571e-05
550.646307734614,590.4333647362882,529.8448982480105,0.79868,734.726990876182,223,1.0713273602825168,0.0007193051457032,59.6,1.0631887202501036,813.8640032413269,9.184850001474843e-05,1.0712376,8.979619560278707,4.749200001242571e-05
792.2297065890323,611.7415203382612,586.8403557190244,0.68899,569.5087050233104,145,1.0603074372581542,0.0007980121564266,62.82,1.0664651457583374,615.7708500183156,9.184850001474843e-05,1.0611014,79.3999356835995,4.749200001242571e-05
1039.3426406035635,583.974386149727,516.2782938246022,0.81853,419.558275068246,110,1.079633052813696,0.0007437458710608,60.0,1.0747300631180365,490.29896956593876,9.184850001474843e-05,1.0780755,155.75246688595,4.749200001242571e-05
